Dataset,Class,Method,DTW,ShapeDTW,SoftDTW,KDTW,MSM,SBD
Libras,13.0,TEKA,8.718203127431257,105.9490115605626,38.95656418900895,1.4593432570022563e-41,66.59939770828272,0.542235234336422
Libras,14.0,DBA,9.10976410850375,107.56297874789976,46.25700876071272,4.7445737054071456e-39,73.87623225507421,0.6009455426157239
Libras,14.0,Shape-DBA,4.581133917089008,34.39191868240908,-24.18057646960659,1.2420018820868027e-09,43.9931756323852,0.1659508631563797
Libras,14.0,Soft-DBA,9.925963745144664,122.55465895844752,62.52418510514841,1.2380921453014917e-50,78.42830673416006,0.6207466719798428
Libras,14.0,TEKA,9.632850923800587,118.17282903437956,52.45139484846796,1.7624742312807457e-44,69.92042562555675,0.6713058325338653
Libras,15.0,DBA,9.135186782289136,103.72739874408046,49.171890225578345,1.7125531606446113e-24,75.67107717699452,0.4578625486110839
Libras,15.0,Shape-DBA,7.122635726721266,55.129105049352376,0.441495226131237,3.002764682985844e-25,59.04304531735893,0.4291593801360181
Libras,15.0,Soft-DBA,9.579334460393053,115.2416466530528,57.22202930255264,6.51602218700318e-20,72.74661110609709,0.4251577435822444
Libras,15.0,TEKA,11.01939086485128,141.26022680672156,83.36948926213704,1.042500805577721e-43,77.69808704830177,0.4891447972120135
Libras,2.0,DBA,8.308402926765586,122.10704356016204,39.80616517695061,3.2218867244341715e-36,76.2316202931009,0.733049744367221
Libras,2.0,Shape-DBA,6.705383902620288,52.51862108377774,-1.699852949115921,1.0440233263573701e-23,49.55630150119333,0.3062789428180039
Libras,2.0,Soft-DBA,8.389825636955576,117.70357163959108,39.952177963627285,7.437520569314121e-36,72.15629847201465,0.6807250015833751
Libras,2.0,TEKA,8.407609095481922,121.26685368763744,38.93218291355741,2.097143164471112e-32,69.52191985367716,0.6752683106918079
Libras,3.0,DBA,7.547764542898673,128.14295556538602,29.01354914132684,3.0196575387527046e-38,77.06341369656103,0.7608462691605412
Libras,3.0,Shape-DBA,5.22001303701156,37.62651196185644,-19.55270677150425,6.113524164695468e-14,40.2652279531374,0.2196414867135962
Libras,3.0,Soft-DBA,7.537742795891752,127.91729212611529,28.23389245842425,5.530042155923895e-38,75.43170608282209,0.7380273496703568
Libras,3.0,TEKA,7.373112720182866,125.5460300441174,22.87736481224861,2.5247801360832232e-34,72.10153877867403,0.7652857409940492
Libras,4.0,DBA,8.492019772704387,89.77723440790834,31.320695986344408,7.982365464946013e-34,59.48442842366186,0.4453169392477902
Libras,4.0,Shape-DBA,2.892162748389009,13.928481030164868,-48.80547864421938,7.773652759203947e-07,34.738187244006845,0.1456095199971985
Libras,4.0,Soft-DBA,8.606878126555335,93.47793157277412,34.25900925653652,4.2809749436887796e-34,58.6245188750518,0.4242059642379703
Libras,4.0,TEKA,8.84916967001997,97.66620796757928,39.29489872397684,2.551334637771556e-37,60.54365858019518,0.4634158383695134
Libras,5.0,DBA,9.841193270284782,125.50509045980402,60.68083510873476,1.0958633224484711e-40,69.33420791723823,0.5429615783424956
Libras,5.0,Shape-DBA,3.1942335664388306,14.343938956006465,-48.51439947316087,6.255473191001737e-08,37.173729895654645,0.1531673323433548
Libras,5.0,Soft-DBA,10.311304369928214,134.32541033982434,69.25886872020055,5.804107909974749e-44,68.76893340794588,0.5466436853715397
Libras,5.0,TEKA,10.214919145571033,132.38717565209834,66.7475428868621,3.664160413873255e-42,68.1646817712683,0.5618106052396739
Libras,6.0,DBA,8.761893039234083,107.5651903341709,33.505704823551184,1.85944451749904e-38,67.95530804296213,0.599635243361658
Libras,6.0,Shape-DBA,3.114062792347016,16.190390597715588,-44.53745566446016,1.359362321455075e-07,34.436037705924726,0.0945745832289023
Libras,6.0,Soft-DBA,9.319632928776048,117.30722826981048,45.47887874171649,6.724217493576536e-44,69.35360064359554,0.6232241535068752
Libras,6.0,TEKA,9.147521399595906,116.96029630582632,40.54667394668521,5.832064654303768e-41,69.07305889630418,0.6464145506440397
Libras,7.0,DBA,7.971955318368583,84.81363398587384,27.704308410944208,4.7361052888087294e-36,71.25219314893104,0.5032361913017812
Libras,7.0,Shape-DBA,4.780366100130103,32.72877168115041,-29.924134593509603,3.6478112313968e-10,36.8698416508531,0.1459575482370772
Libras,7.0,Soft-DBA,8.26374274402798,90.65733599159928,30.744252144538265,3.58477383878328e-37,71.22066437005473,0.5019261375092735
Libras,7.0,TEKA,8.03269708278064,86.22466995280134,24.73166884013297,9.124009147130276e-32,65.98685467989235,0.5133056119715259
Libras,8.0,DBA,7.659040205573246,98.47275045538304,28.009455290806898,5.90839572738005e-35,72.41763977411183,0.605238486845877
Libras,8.0,Shape-DBA,5.622509227764759,40.35325080595751,-20.68170569192805,1.4962645406127206e-14,41.098764548728944,0.1969208091519155
Libras,8.0,Soft-DBA,8.328116623536708,104.71406580067958,34.61529527415917,8.851413031604215e-38,69.16189041761821,0.5861111909506375
Libras,8.0,TEKA,8.185062209433626,95.07469810079247,29.22020388333936,1.4427479473750779e-28,62.80548184792488,0.5622552383252003
Libras,9.0,DBA,7.303124769874731,92.08064674704336,24.87019677911705,9.755298796211e-34,74.79894122100757,0.6735372378230665
Libras,9.0,Shape-DBA,6.6442899969215965,59.11933359529572,3.576929661311787,6.953480086230016e-17,55.366058940802695,0.3303927983426113
Libras,9.0,Soft-DBA,7.685015705393686,97.72804744027262,23.76751744794977,4.2289821942108495e-33,72.55093419920007,0.6427460012146905
Libras,9.0,TEKA,7.534233045717738,88.93196377623826,18.78318073577364,2.665918113149924e-29,69.37021512027401,0.6376768839553048
LSST,15.0,DBA,14.788266832504206,278.4681264336959,202.5480803619983,6.519219647382783e-46,156.26104314553427,0.7608169867981506
LSST,15.0,Shape-DBA,14.483565140653166,213.97738027056172,186.8857087314293,2.648276014874056e-36,148.24258392317094,0.5739758272259402
LSST,15.0,Soft-DBA,14.743133355718449,277.02768161556503,199.8331407146821,1.871524413261052e-42,154.7329223254453,0.76549072413193
LSST,15.0,TEKA,14.239225959518402,249.4540137274057,186.20504795707825,1.1952759602321816e-48,152.08013634973423,0.769511441259089
LSST,16.0,DBA,14.339609590106992,241.1808422992563,196.7302881538211,1.043255864483295e-45,160.054161587118,0.7083314335749255
LSST,16.0,Shape-DBA,14.64380865600322,215.5269223063252,195.7420840661273,6.480087779781887e-38,159.53071305790615,0.633158403131761
LSST,16.0,Soft-DBA,14.287925859045808,237.13458813005525,194.05006433802825,5.7244450271149424e-43,159.6307308521818,0.6871751515787726
LSST,16.0,TEKA,14.696321684393068,216.0746191746076,196.36743247447453,9.540911982441949e-38,159.85345396843584,0.6368417711614932
LSST,42.0,DBA,14.753349489875076,274.6352139570131,201.33647283652928,7.605739060652033e-34,156.10945825403232,0.7538226328438957
LSST,42.0,Shape-DBA,14.541390054593368,214.70350264105687,187.3157843677896,2.0987876587956228e-14,150.14849494196108,0.508118806180775
LSST,42.0,Soft-DBA,14.694325331223348,272.00084089200783,198.58258860616343,3.9722424411517447e-32,154.62676531168182,0.7607674465206475
LSST,42.0,TEKA,14.02263291270305,241.2960733064385,179.98424671408625,1.3421914480953158e-31,149.72100718373375,0.7085095574133876
LSST,52.0,DBA,14.37547243304616,270.40143153403164,190.66874367916563,8.688250767334876e-43,155.63854806864748,0.7275113244068367
LSST,52.0,Shape-DBA,14.363942334011044,213.3999457294613,183.5216965951995,1.3773804108676753e-32,145.4692910762599,0.5588403011755102
LSST,52.0,Soft-DBA,14.373436814743272,267.92449524024454,188.9935253551655,2.7377964195455677e-40,153.64955073935585,0.724325987354972
LSST,52.0,TEKA,14.094813449201537,253.4519459593248,181.79691563648976,1.2896599837041003e-41,151.38481739232606,0.7396233007818432
LSST,53.0,DBA,15.148848568992388,279.36516525969824,216.6586400159612,3.966424660379534e-56,163.28178280693143,0.7626223586570685
LSST,53.0,Shape-DBA,13.474842093977829,192.11702275403485,164.0966105781255,2.139683361010709e-40,145.53018207642518,0.4143592268974416
LSST,53.0,Soft-DBA,15.191522904270304,277.59543035595647,216.89137040152488,3.9858072395595825e-55,161.98419165496009,0.7651110394337713
LSST,53.0,TEKA,14.406190314151347,243.46737008413984,193.17058027535128,2.4567175559097388e-55,155.79505904644697,0.7154374005329655
LSST,6.0,DBA,14.712022912637655,274.2288857335762,200.19971147472148,1.2606809516026592e-41,156.14064878073242,0.7266504836098402
LSST,6.0,Shape-DBA,13.879867098545652,201.308785707566,169.15942790014148,9.653832832486969e-31,141.74250496359323,0.5628458160151436
LSST,6.0,Soft-DBA,14.78091447173524,274.8042723981806,201.1181828147769,9.913277067090547e-41,154.80747396114862,0.7193988554766312
LSST,6.0,TEKA,14.2767559197105,244.46889576368,187.00972580514795,3.965229368412029e-38,148.16507032138094,0.7142750096326415
LSST,62.0,DBA,14.480008290660804,268.7146419915617,193.67258335773187,5.769931635406815e-37,151.7938018723596,0.7470185379708933
LSST,62.0,Shape-DBA,14.384248817825732,213.83416843201488,182.5263179878897,1.0011721115811702e-23,143.8424957950657,0.5546349495531271
LSST,62.0,Soft-DBA,14.451861692187189,267.35045087445195,191.7419880343894,2.9716809647346937e-35,150.34896727023423,0.7443013677656348
LSST,62.0,TEKA,13.975444734569637,242.42702202603795,177.3524996625951,6.689628678485904e-37,146.87104024520434,0.7470599067247891
LSST,64.0,DBA,14.68854930070412,252.46324754986915,207.3316776957774,3.1807703827034307e-75,162.4054737958575,0.7243127076058875
LSST,64.0,Shape-DBA,14.2695640183024,210.14807942060008,187.86567547584204,5.061475867214479e-66,151.1553704595579,0.5786024115889493
LSST,64.0,Soft-DBA,14.667741852914371,252.75170550855503,206.1966729049948,3.663597496288167e-74,161.6234551864702,0.7058940502121483
LSST,64.0,TEKA,14.274400374089913,225.6203810848031,190.99205276305327,7.878224105568388e-69,154.5209990705698,0.6360514495974434
LSST,65.0,DBA,14.10763600244206,235.85371832737388,187.8758515497518,9.455102118574581e-35,147.87347280188095,
LSST,65.0,Shape-DBA,14.588058201851354,215.1217894544261,190.28638717286492,4.846852851852038e-24,144.34667779578092,
LSST,65.0,Soft-DBA,14.079646221008831,230.26268731488332,184.84434358697908,1.065178339959785e-30,145.71237007330018,
LSST,65.0,TEKA,14.670682517886377,215.88071855688585,191.32023456582627,1.1978344363614885e-23,144.51254967582912,
LSST,67.0,DBA,14.268860879567583,259.5847919824482,188.87294403478532,2.5993674890710683e-44,150.96889382931886,0.7072755940831722
LSST,67.0,Shape-DBA,13.759404135429648,210.84315496118597,167.9357138347028,1.6432414800628383e-32,140.8415734004303,0.4095735207574117
LSST,67.0,Soft-DBA,14.142714489745655,254.83132999769435,184.3014503221237,3.7767970964036936e-39,149.8181047206239,0.6945457589566592
LSST,67.0,TEKA,13.73420168203806,222.42070432994063,170.0844021774934,6.776860402668017e-39,140.21726720893588,0.7059560566123246
LSST,88.0,DBA,13.793270521389571,293.2253582167791,183.21474859369087,2.5092900462324008e-59,189.61852479617184,0.807730807706523
LSST,88.0,Shape-DBA,14.511844031982571,215.26506471914303,189.1860161325158,3.3406875384859265e-51,178.48519369620783,0.5196521098460649
LSST,88.0,Soft-DBA,13.878426808600691,295.7909197661085,184.74735140997456,5.118044585254358e-60,187.97168416386813,0.8046209351752915
LSST,88.0,TEKA,13.273315735415698,259.0688512601764,167.6237231644954,1.140411962354033e-55,180.0982471624628,0.8026577264035953
LSST,90.0,DBA,14.148567367673875,263.5083785466508,184.1249840527207,4.5951750890315397e-32,153.3116542767876,0.729130104147656
LSST,90.0,Shape-DBA,13.76366205417345,210.68185850318335,167.20846359250643,1.7659975455983565e-19,144.2780828902753,0.4153872732021103
LSST,90.0,Soft-DBA,14.179669920297016,262.6456799026037,183.9420975887347,2.6133290482985715e-31,152.4408557072207,0.7315106694546236
LSST,90.0,TEKA,13.66215850793398,235.5098009995553,169.4385420047,3.8859850703698077e-29,146.8062378908667,0.715924615090127
LSST,92.0,DBA,14.393582395665728,238.14330653813784,200.66450983632825,1.003475437546809e-73,175.3804534332034,0.7475314470001896
LSST,92.0,Shape-DBA,14.4630191023141,214.22182732924296,196.65943400542585,3.143239071574036e-71,179.184335274915,0.6756871776888789
LSST,92.0,Soft-DBA,14.377739131876712,237.7700231094545,199.61850296774384,1.1414810425770737e-72,176.16373917806374,0.7414181751863247
LSST,92.0,TEKA,14.684134618283268,216.30436176500493,199.9761147329224,8.469204463647037e-72,180.56673215382955,0.672144045966592
LSST,95.0,DBA,15.30019098861794,297.62993311968887,216.89149173395475,1.1306005932044267e-39,165.62929963416374,0.817145407915006
LSST,95.0,Shape-DBA,14.52371181058122,213.68766731158263,188.83948483431607,3.327788878158028e-24,157.27555880443433,0.4906939411531227
LSST,95.0,Soft-DBA,15.084419246508858,288.79892936920174,208.20775273808107,7.088845075960802e-38,162.98282327398164,0.8222828303864738
LSST,95.0,TEKA,14.770930991764782,274.94054995247967,202.21627583324997,2.771097744326608e-43,162.92987072880646,0.8057569900513349
StandWalkJump,jumping,DBA,83.62176537066203,10923.352075361803,4354.598835281974,0.0,4905.49691154526,0.8927479444067699
StandWalkJump,jumping,Shape-DBA,64.98187663591965,5567.614351536053,1526.960743368467,0.0,4014.971076960488,0.6732710022322268
StandWalkJump,jumping,Soft-DBA,84.45664273218355,11098.221292704084,4463.095627747961,0.0,4957.016066879003,0.8926525420169042
StandWalkJump,jumping,TEKA,109.3151504762578,15496.367612672915,9745.886152640152,0.0,6140.153213061301,0.8735433407271304
StandWalkJump,standing,DBA,74.6327305721983,10963.012861774552,3067.437579206124,0.0,5620.291715975222,0.907299344031429
StandWalkJump,standing,Shape-DBA,44.32160303634632,2815.3759420577608,-692.779736390719,0.0,4367.0205284299045,0.7018731785729034
StandWalkJump,standing,Soft-DBA,77.81840866706057,11108.519950041744,3443.829365508672,0.0,5706.866655898913,0.904266392351317
StandWalkJump,standing,TEKA,92.628230246084,14270.171142985202,6644.814497560695,0.0,6745.2349168879855,0.8627353436551133
StandWalkJump,walking,DBA,81.07510007582216,10932.036806343356,4419.709390262263,0.0,5962.69437722176,0.910032494938977
StandWalkJump,walking,Shape-DBA,59.66850553690896,4872.597570997054,1421.9398478052988,0.0,5194.9392225198335,0.6953690292843401
StandWalkJump,walking,Soft-DBA,84.29641025795803,11237.89838897609,4880.76427391145,0.0,6035.754157093651,0.904933297442406
StandWalkJump,walking,TEKA,105.7677068629396,14753.239426080374,9146.513038992947,0.0,6547.502305335735,0.9004401576303722
UWaveGestureLibrary,1.0,DBA,31.2503311038366,1069.6591036751906,766.6172689167518,0.0,717.6916873727072,0.6049373976975637
UWaveGestureLibrary,1.0,Shape-DBA,16.006475949591497,298.5651827181441,-120.1083259268732,1.7640678342627864e-57,424.2379048052291,0.1935140060430639
UWaveGestureLibrary,1.0,Soft-DBA,33.49411492983181,1214.8543750387537,900.5860366827086,0.0,718.0166054620898,0.6052847824018558
UWaveGestureLibrary,1.0,TEKA,33.164624501503155,1219.199422243448,879.5899111843778,0.0,711.3747975852447,0.6239986276906411
UWaveGestureLibrary,2.0,DBA,29.05223588893101,1084.8151069823832,607.986219796181,0.0,714.5208571023417,0.6623874964155194
UWaveGestureLibrary,2.0,Shape-DBA,13.535732148460864,221.96148421042912,-219.75890457055053,7.919143139096589e-74,366.5822731540272,0.1696668841357753
UWaveGestureLibrary,2.0,Soft-DBA,30.768193032032016,1193.1246618282914,718.9398544455207,0.0,719.7744688661924,0.6694919917236346
UWaveGestureLibrary,2.0,TEKA,30.45950206740084,1184.2652319769472,695.339043787517,0.0,711.0786635858386,0.6770945410334601
UWaveGestureLibrary,3.0,DBA,31.694467250919647,1112.937720161402,808.5905169633788,4.410012161667266e-292,758.7074110728753,0.5923265566382975
UWaveGestureLibrary,3.0,Shape-DBA,18.170952545015687,390.5542022300834,-9.798096157206569,5.176341476185576e-110,497.4752324126957,0.2500466034046855
UWaveGestureLibrary,3.0,Soft-DBA,33.76683821601741,1232.4511241794755,933.350674491792,6.843e-321,753.1289133555706,0.6114883147404657
UWaveGestureLibrary,3.0,TEKA,33.45918489308746,1204.647316353365,895.3820434403549,0.0,764.2223163382016,0.6641794202518596
UWaveGestureLibrary,4.0,DBA,32.084286203842645,1162.867370956449,831.5519783787278,1.51699087044534e-309,771.8734489269581,0.6461442155934379
UWaveGestureLibrary,4.0,Shape-DBA,20.12403553920624,462.3300399813188,96.35394333200068,4.5605877431308965e-133,550.5522633389154,0.241013184248696
UWaveGestureLibrary,4.0,Soft-DBA,34.7837905329644,1338.284164585565,1001.9937816127136,1.505420652306e-311,753.0124083234576,0.6150494461989715
UWaveGestureLibrary,4.0,TEKA,35.01300894977474,1308.4118478463126,993.8080365949576,0.0,762.540235950854,0.6549580181150991
UWaveGestureLibrary,5.0,DBA,28.575740108492337,940.3182578628404,573.6622419553206,3.35546162118187e-257,747.4386966969114,0.6571686956284201
UWaveGestureLibrary,5.0,Shape-DBA,17.872863170883015,380.41977444373066,-14.53730185086747,2.7290656915156466e-104,472.3400599551447,0.2205852998288344
UWaveGestureLibrary,5.0,Soft-DBA,30.400283150954355,1012.991634575496,677.7151953650956,4.4327783703592446e-290,763.1570074097374,0.6639934991192853
UWaveGestureLibrary,5.0,TEKA,30.674213153158178,1022.5401331188524,686.3914004634801,8.487622068953769e-302,757.6422404265976,0.6578710643571889
UWaveGestureLibrary,6.0,DBA,28.19016796764453,1030.1643246599076,588.761243687603,1.09583408e-315,782.3102455286705,0.6705918545706643
UWaveGestureLibrary,6.0,Shape-DBA,20.020609637176957,489.3691175692088,116.78907596989242,3.504813469525071e-154,608.544226388511,0.3068407898549891
UWaveGestureLibrary,6.0,Soft-DBA,31.071968800429588,1161.6544928215155,744.2320289869788,0.0,787.5488623277685,0.6621218784732875
UWaveGestureLibrary,6.0,TEKA,31.833769901294172,1129.7002091864977,766.4615034553467,0.0,777.6319408891696,0.6612593111837102
UWaveGestureLibrary,7.0,DBA,30.84483110687481,1092.6122697663634,724.6683718166311,0.0,767.1156443434913,0.7501216941674276
UWaveGestureLibrary,7.0,Shape-DBA,16.520508082330224,307.2379216481693,-102.71108148598611,5.4854990421839343e-67,409.5290596082114,0.1638004627594056
UWaveGestureLibrary,7.0,Soft-DBA,33.22928364703928,1278.305379036425,878.5385297491769,0.0,778.3685388234993,0.7491892679397509
UWaveGestureLibrary,7.0,TEKA,33.05079563666808,1253.509328983596,851.9442528615809,0.0,765.3890307252378,0.778085630254943
UWaveGestureLibrary,8.0,DBA,27.214793194220796,858.7436157216546,482.6788382308974,0.0,772.1894683936216,0.7807669913942754
UWaveGestureLibrary,8.0,Shape-DBA,13.175685247447037,199.8928014817635,-243.84368026334775,7.865775101418302e-43,385.1816140312682,0.1546391111035945
UWaveGestureLibrary,8.0,Soft-DBA,30.11724681138561,1080.452153990528,651.691478245408,0.0,784.6315945659204,0.7718281453209738
UWaveGestureLibrary,8.0,TEKA,29.83350209455176,1051.432904336688,632.9398903083284,0.0,780.6240066462924,0.7895580286643956
